time,roll,pitch,yaw
1.9570126060971580445766448974609375000000000000,-43.318,24.1173,61.201
1.9570146398519180715084075927734375000000000000,-43.4336,24.6824,58.6449
1.9570167500216543674468994140625000000000000000,-43.6079,25.0898,55.7886
1.9570188793111745268106460571289062500000000000,-43.9062,25.3798,52.4537
1.9570199780250802636146545410156250000000000000,-44.2587,25.4737,48.5564
1.9570220046901214867830276489257812500000000000,-44.6032,25.6604,44.5946
1.9570240340498976409435272216796875000000000000,-44.9084,25.8335,40.5156
1.9570260761455029249191284179687500000000000000,-45.218,25.8711,36.288
1.9570281923142317682504653930664062500000000000,-45.4427,25.663,31.8917
1.9570302973190598189830780029296875000000000000,-45.5791,25.3518,27.4702
1.9570322976462777704000473022460937500000000000,-45.5825,24.8718,23.0076
1.9570344105107486248016357421875000000000000000,-45.5464,24.2352,18.4728
1.9570364587978277355432510375976562500000000000,-45.4579,23.4927,13.8763
1.9570385010538339614868164062500000000000000000,-45.2727,22.712,9.28364
1.9570405191534683108329772949218750000000000000,-44.9103,22.028,4.80307
1.9570425428671337664127349853515625000000000000,-44.4497,21.4803,0.463689
1.9570445488083820790052413940429687500000000000,-43.8822,21.0682,-3.68637
1.9570466650412712246179580688476562500000000000,-43.2336,20.7897,-7.63278
1.9570487661002378910779953002929687500000000000,-42.5225,20.6527,-11.3433
1.9570507910971101373434066772460937500000000000,-41.7437,20.6718,-14.8417
1.9570528089080229401588439941406250000000000000,-41.0104,20.7556,-18.2734
1.9570549226707387715578079223632812500000000000,-40.3337,20.879,-21.7858
1.9570559416012499481439590454101562500000000000,-39.7033,21.0236,-25.3529
1.9570580656617019325494766235351562500000000000,-39.1071,21.0661,-29.1062
1.9570600745864063501358032226562500000000000000,-38.5131,20.9387,-33.0123
1.9570620869436897337436676025390625000000000000,-37.9123,20.622,-37.0291
1.9570641320548314601182937622070312500000000000,-37.2907,20.2051,-41.0922
1.9570661846085738390684127807617187500000000000,-36.6023,19.7751,-45.0474
1.9570683047873243689537048339843750000000000000,-35.8198,19.3889,-48.7838
1.9570704307405065745115280151367187500000000000,-34.9945,19.0047,-52.3379
1.9570725606716305017471313476562500000000000000,-34.1769,18.533,-55.8335
1.9570746774178028106689453125000000000000000000,-33.2991,18.0731,-59.2029
1.9570767178131587803363800048828125000000000000,-32.2549,17.7253,-62.2677
1.9570788071949414908885955810546875000000000000,-31.0783,17.5077,-64.9669
1.9570808136173926293849945068359375000000000000,-29.7829,17.3483,-67.3091
1.9570818411453906446695327758789062500000000000,-28.4391,17.1364,-69.479
1.9570849308511834591627120971679687500000000000,-27.1811,16.8584,-71.5415
1.9570860293405279517173767089843750000000000000,-25.8716,16.5028,-73.4624
1.9570880627424057573080062866210937500000000000,-24.3485,16.1957,-75.1079
1.9570901121843714267015457153320312500000000000,-22.6395,15.8829,-76.4511
1.9570922375921905040740966796875000000000000000,-20.7375,15.5216,-77.4667
1.9570943418912548571825027465820312500000000000,-18.6548,15.0921,-78.1735
1.9570963892159286886453628540039062500000000000,-16.4107,14.5738,-78.5633
